match_id,radiant_win
913,0.458206788483
928,0.663057447742
931,0.599273378449
932,0.649428880833
945,0.737636838992
953,0.838711020256
955,0.347680444819
970,0.548015187486
972,0.409815876861
978,0.573085539046
982,0.773707694668
983,0.715668385874
984,0.318080822753
987,0.545085790625
1000,0.571197554043
1006,0.622644669464
1014,0.711014622165
1030,0.539011079028
1037,0.720828058017
1044,0.588862864686
1046,0.775344849141
1048,0.396301283477
1053,0.84744845611
1057,0.679857256616
1077,0.87142819127
1085,0.961208741966
1087,0.740989818958
1088,0.724439659361
1096,0.110617498212
1098,0.954846071295
1100,0.0983600850371
1113,0.726326400019
1119,0.719552024001
1127,0.51487101064
1142,0.361226536509
1148,0.349941303415
1157,0.19507860177
1158,0.761778526407
1163,0.421277402472
1167,0.643566701318
1168,0.353771750167
1181,0.0641432594333
1183,0.25083149078
1191,0.59343425338
1192,0.164577460125
1198,0.770404066365
1216,0.180260048176
1218,0.603723823805
1221,0.959400773787
1222,0.335311263081
1225,0.149741736525
1226,0.431712533246
1230,0.187269159279
1242,0.778374059689
1247,0.6649301948
1253,0.323531630863
1259,0.616709299175
1271,0.840863226299
1282,0.516970517223
1284,0.939762941951
1293,0.423589324205
1294,0.615902551311
1298,0.458827231814
1306,0.623925471623
1316,0.71040826201
1321,0.311304309856
1331,0.406406311949
1336,0.186008382933
1341,0.534744013901
1348,0.505567504844
1356,0.86847836974
1384,0.285958746724
1389,0.602341303549
1391,0.61529519995
1413,0.791386268999
1419,0.595310377404
1426,0.827632012281
1440,0.654563787592
1445,0.581608533111
1465,0.410577466224
1470,0.483377968391
1472,0.503526879286
1484,0.54863479701
1485,0.109093675865
1486,0.886252800974
1488,0.596365323195
1498,0.0439980939149
1508,0.628984769212
1518,0.839869739504
1526,0.224563384169
1527,0.747448278545
1528,0.217133481138
1540,0.638297881577
1546,0.450444980884
1551,0.803517148717
1564,0.720843053528
1565,0.886659994083
1568,0.93020471625
1572,0.616378302022
1573,0.10853230496
1581,0.427944847832
1585,0.882090610179
1588,0.253649531601
1595,0.222090298023
1596,0.279431189903
1603,0.313407485409
1615,0.595856052913
1621,0.45543616185
1623,0.257028030481
1630,0.459874527547
1636,0.66759239291
1642,0.218957738175
1654,0.744669132394
1657,0.879872626188
1665,0.385113166746
1666,0.77683636247
1676,0.731666506005
1678,0.518171245244
1683,0.504993859062
1685,0.0756669212782
1687,0.0187969182843
1690,0.225741235202
1702,0.401484349814
1703,0.228577205412
1714,0.31477966882
1716,0.564506712662
1726,0.183519448878
1748,0.306553678457
1750,0.219777833514
1762,0.945946780832
1765,0.115546489208
1767,0.505948376392
1773,0.366277041067
1774,0.189720237633
1776,0.651265415604
1782,0.831974608581
1799,0.490571313064
1803,0.461106164442
1811,0.4162573221
1820,0.408706371566
1823,0.798393593805
1864,0.693552294788
1871,0.51588579324
1874,0.0795438291962
1878,0.359192047195
1888,0.679991289921
1895,0.81230510202
1896,0.430682346492
1899,0.522674253057
1901,0.551202080718
1903,0.652501153948
1913,0.156867454805
1935,0.778143366912
1946,0.23504807005
1958,0.778476209585
1960,0.552729523952
1968,0.334174711655
1969,0.568636722779
1973,0.258228203685
1974,0.495112296416
1977,0.422953830942
1992,0.621583953485
1995,0.193366548912
2001,0.765179703404
2017,0.477781881346
2018,0.223264864466
2020,0.349477947061
2021,0.359019521603
2027,0.41254771623
2036,0.556883055451
2040,0.175628806252
2041,0.168931519413
2047,0.904624925878
2049,0.322762644718
2059,0.293876650833
2066,0.268217260513
2068,0.514312342954
2069,0.715280586034
2081,0.40388120915
2083,0.537176173088
2084,0.87320442839
2085,0.936624330747
2096,0.4479753233
2104,0.201147331164
2105,0.157783074262
2110,0.381075145355
2112,0.0916064678869
2115,0.50512937638
2120,0.156045408775
2121,0.127590056246
2125,0.857347450907
2128,0.603506734671
2129,0.372195615287
2138,0.557772724111
2159,0.72099985475
2160,0.219612439301
2180,0.683338230309
2181,0.570950652739
2183,0.718320129712
2189,0.163880989009
2192,0.445271686388
2193,0.893542163572
2197,0.130138112069
2201,0.43096685452
2206,0.837836777809
2208,0.81459427356
2210,0.667496566217
2212,0.707493220514
2220,0.526986383416
2226,0.504679001912
2227,0.0582952011795
2229,0.381119644097
2233,0.210192055377
2234,0.882783566527
2237,0.339080786927
2238,0.56141536117
2246,0.355062671336
2248,0.306381937526
2265,0.362321230956
2268,0.421727783791
2270,0.690598500631
2276,0.823484622625
2278,0.832573029582
2290,0.584875992757
2298,0.395719219461
2305,0.113963779975
2320,0.591873176231
2325,0.477629146696
2329,0.856177646528
2342,0.615290953504
2352,0.194360131418
2387,0.707916515666
2397,0.212631555292
2399,0.671679675391
2401,0.623110496793
2404,0.281127403868
2411,0.675385505423
2422,0.638614545116
2424,0.77800924138
2425,0.238491229872
2429,0.179790239381
2433,0.53306984397
2434,0.679312524328
2436,0.097587432633
2440,0.117791103055
2448,0.529652569333
2458,0.637850750238
2460,0.389831048348
2466,0.619920604326
2473,0.430694547813
2479,0.300160799584
2493,0.189078755652
2504,0.190069053637
2524,0.767191666206
2526,0.976822838431
2531,0.297301100978
2532,0.0791012338741
2546,0.489703203942
2561,0.848755522895
2565,0.153973252931
2570,0.626244663989
2579,0.583460961785
2581,0.201760987876
2592,0.7420609923
2593,0.366452732492
2594,0.297269932095
2618,0.778578414444
2628,0.404132592651
2638,0.429010188552
2647,0.606002384761
2654,0.714581616729
2655,0.542422763773
2669,0.213699234312
2674,0.519853580719
2677,0.67354319727
2687,0.343525987703
2689,0.235086147455
2694,0.65549239408
2702,0.280239248451
2704,0.921782180332
2706,0.878123735262
2712,0.100057052613
2716,0.44866252021
2727,0.291520803741
2729,0.332416417336
2738,0.815291763652
2739,0.251055178366
2745,0.754927646116
2759,0.705233923772
2766,0.70645814003
2767,0.427862497236
2773,0.253172990854
2778,0.621330441078
2783,0.466202649703
2788,0.65010606337
2792,0.57511653991
2803,0.433869714403
2808,0.161371654653
2816,0.344967441331
2821,0.934579236479
2826,0.803597693482
2840,0.45383417513
2844,0.780913270643
2846,0.284438811607
2847,0.409856396693
2857,0.706040990878
2861,0.19271234014
2888,0.566554099111
2903,0.654527868465
2904,0.380063170893
2907,0.219558186552
2909,0.310354158279
2910,0.439413085761
2915,0.568856072158
2918,0.66148045759
2920,0.457026076719
2926,0.217504055476
2929,0.920989474018
2947,0.580970074494
2950,0.684074188966
2952,0.45116660022
2953,0.378228664764
2956,0.325158526972
2961,0.489687373693
2962,0.9382139092
2967,0.246275218334
2973,0.640193978317
2974,0.468692857563
2981,0.536989577902
3001,0.287173903627
3006,0.0994601737078
3007,0.715583717753
3008,0.599186275664
3014,0.503999530303
3022,0.508426896238
3032,0.534937168181
3033,0.858389670103
3043,0.482391884277
3048,0.176604663611
3061,0.262319190701
3063,0.333884530513
3087,0.520329302786
3088,0.431957229052
3096,0.0695111719676
3102,0.115121267936
3111,0.610548263839
3119,0.71844761853
3122,0.62681735762
3126,0.66894953027
3131,0.390093122305
3132,0.398875555244
3145,0.858103914498
3154,0.672906315166
3178,0.569595640798
3186,0.321697740706
3187,0.482464253965
3189,0.391964232399
3191,0.901996814563
3192,0.933997470717
3199,0.452683080754
3211,0.50827693986
3224,0.424439124095
3225,0.448630658831
3231,0.486933851915
3235,0.488948740186
3237,0.615313375179
3240,0.130847564225
3242,0.560276849592
3254,0.804632259818
3256,0.435765814577
3257,0.367466596063
3289,0.548564724623
3294,0.391038693935
3301,0.398119350635
3302,0.365770912047
3314,0.346094477866
3326,0.531854149415
3332,0.764166018264
3345,0.555095333245
3349,0.681105026672
3357,0.7739958235
3380,0.473528731671
3389,0.67360031149
3397,0.910136779828
3399,0.576612587389
3407,0.813043144086
3411,0.293622592159
3413,0.50436298471
3417,0.265961956286
3418,0.0612651290561
3426,0.824383608184
3443,0.135351578697
3456,0.885538082921
3464,0.786397350189
3467,0.694719524579
3473,0.614835046534
3479,0.0938848269717
3481,0.84917938455
3492,0.550078676875
3498,0.899876711826
3499,0.396334177731
3505,0.69819169585
3529,0.434043687069
3535,0.403570844459
3540,0.278957419119
3561,0.676051721281
3564,0.911832701523
3574,0.510820868192
3590,0.757772594875
3592,0.268399170223
3596,0.890277006693
3604,0.183544012825
3620,0.718855957873
3623,0.25913378368
3632,0.761393576464
3641,0.302591451255
3647,0.214901240193
3653,0.117480246436
3656,0.396912895261
3667,0.679939658869
3672,0.440271465156
3683,0.656408771794
3695,0.447952655902
3717,0.489650683212
3736,0.307328543778
3740,0.310322676648
3753,0.434074689513
3769,0.616320826836
3771,0.5414727557
3787,0.892698872212
3790,0.387203543009
3792,0.839943185136
3801,0.279845183236
3806,0.702977839292
3812,0.0646530036825
3815,0.808204325853
3840,0.73938593163
3846,0.490668676015
3858,0.528821457268
3872,0.279911482191
3873,0.193459404435
3874,0.592911965659
3876,0.852410219184
3880,0.617781544576
3882,0.382252765508
3894,0.639735979338
3901,0.808890763106
3902,0.728881407241
3908,0.817437759227
3919,0.293734225202
3921,0.223993441095
3922,0.367848527157
3924,0.0653534195558
3939,0.830945476275
3952,0.414305259639
3959,0.454398371425
3964,0.226014231715
3972,0.685082178276
3978,0.914903638504
3979,0.48061064081
3988,0.0519062054901
3989,0.810999591423
3991,0.717796306233
3996,0.917284806342
4005,0.261277783249
4012,0.440329739664
4013,0.309397674089
4014,0.0749578050245
4018,0.486457531675
4027,0.421008601265
4030,0.213350866032
4035,0.39585611221
4036,0.881493570134
4046,0.855222384607
4059,0.284628826197
4066,0.406237532166
4082,0.543565398221
4090,0.693555845127
4100,0.922265458781
4107,0.515803131627
4109,0.080832111583
4110,0.470185205955
4121,0.453020293733
4123,0.323447491574
4124,0.773969495126
4129,0.895034242303
4136,0.507347202899
4139,0.420194653895
4145,0.579610426611
4154,0.486330851445
4156,0.856385679979
4161,0.392820283515
4165,0.507930888947
4169,0.41499836937
4188,0.674422592426
4195,0.38204974811
4204,0.921045562985
4211,0.783495733594
4213,0.663526023626
4218,0.367684188869
4220,0.803844224752
4222,0.0457934833074
4227,0.600929108837
4229,0.894907234686
4233,0.476491427144
4239,0.814551419306
4242,0.528162080935
4249,0.642852199285
4260,0.858097814149
4263,0.808715716118
4265,0.673460075579
4267,0.484132501873
4276,0.913242236111
4278,0.662000899804
4279,0.212785651916
4280,0.0542536849246
4281,0.362470137119
4282,0.736935721104
4288,0.150850408138
4306,0.460520284299
4308,0.2573208379
4309,0.433890271551
4313,0.502517071243
4320,0.995883746987
4324,0.413112613815
4334,0.644778874116
4341,0.39007277905
4349,0.191157825268
4353,0.587654798568
4354,0.493696043152
4356,0.239636055827
4366,0.39053970914
4371,0.68125452254
4375,0.379165380575
4377,0.838410091209
4384,0.171713327658
4389,0.367800936774
4394,0.421265960499
4409,0.499371580035
4411,0.625268855698
4416,0.388360949811
4437,0.443808731488
4442,0.370438450607
4443,0.457679046267
4449,0.36120701923
4457,0.363211535057
4459,0.477587976991
4472,0.242528450019
4475,0.657336780253
4476,0.79653531432
4482,0.471381969554
4519,0.0445436637095
4533,0.659558821253
4537,0.127887198176
4538,0.272172377216
4541,0.297278662993
4556,0.842824345412
4558,0.673234415318
4567,0.657698588186
4586,0.331738025549
4596,0.602524450627
4615,0.72463727512
4617,0.284831237603
4619,0.371096412501
4623,0.126824897673
4643,0.342390973206
4644,0.0884367540744
4645,0.490503566172
4655,0.0697897865425
4658,0.751863957102
4667,0.0766163273601
4669,0.484241291395
4674,0.371889777102
4691,0.109766854669
4704,0.502016654099
4708,0.740848682756
4733,0.912237376012
4745,0.14898893448
4748,0.249895322462
4749,0.252326836161
4755,0.430145108116
4760,0.564746126531
4762,0.476637454423
4763,0.385112420394
4771,0.703229565542
4772,0.67342152031
4782,0.882753285741
4786,0.1482221133
4792,0.579691058837
4798,0.513047430593
4803,0.172288215801
4817,0.695067968727
4818,0.543443266607
4825,0.0749762980874
4832,0.132401347359
4834,0.723660713773
4836,0.161847071255
4837,0.672509734343
4852,0.146764048957
4853,0.426671131591
4858,0.151210089267
4862,0.582466816742
4888,0.278315507741
4889,0.795076852189
4893,0.510053038303
4897,0.834910123831
4909,0.250099010413
4952,0.540352587192
4961,0.492332161378
4969,0.811631438356
4972,0.43644098579
4998,0.314587129733
5029,0.80572101356
5031,0.355870330589
5041,0.272771819103
5044,0.430879809601
5045,0.535105480497
5047,0.264899316062
5050,0.950959479058
5051,0.178528089445
5056,0.380703877224
5060,0.619785409468
5061,0.857040112509
5064,0.419885499751
5069,0.882823324527
5073,0.534535178633
5074,0.889081608968
5077,0.0850492398617
5099,0.422820920605
5120,0.85547773339
5125,0.638222735233
5137,0.151280877266
5146,0.644319387755
5148,0.645945276038
5155,0.282475147602
5178,0.233010555441
5187,0.892471882268
5188,0.477758257733
5198,0.194261817301
5205,0.227522747983
5210,0.238663074427
5212,0.34933540322
5214,0.250136233576
5215,0.468441554174
5217,0.129265419237
5219,0.0229372307182
5227,0.310130341319
5233,0.821791663711
5241,0.516492660154
5257,0.665200714918
5259,0.274817481838
5262,0.290458753303
5266,0.342155966731
5275,0.508052629158
5291,0.583968560796
5299,0.451954289772
5302,0.523843781967
5304,0.634334546866
5310,0.368396441345
5325,0.223038709662
5332,0.647313747912
5341,0.353559232756
5343,0.598383278275
5349,0.239607034248
5350,0.374729912273
5365,0.775645205184
5367,0.41574244716
5372,0.203593672378
5385,0.476367628247
5392,0.353894277921
5399,0.266676132521
5402,0.872736966968
5407,0.624423462781
5411,0.5102419102
5415,0.595244976439
5423,0.591970118426
5426,0.184967277877
5437,0.567962589667
5440,0.278507092741
5445,0.744389720447
5454,0.220347988445
5460,0.793940126175
5470,0.701284651605
5472,0.231576515804
5480,0.0888769886358
5484,0.0325255875482
5485,0.929640840181
5497,0.696144592996
5501,0.686212664979
5513,0.531357574167
5563,0.327574332492
5564,0.447770407553
5570,0.601003314028
5582,0.328094186724
5616,0.657359428587
5617,0.506555016143
5619,0.382609295084
5626,0.632735204089
5628,0.206532388904
5629,0.532006194668
5630,0.385054416539
5634,0.291482607233
5646,0.196727293157
5650,0.404312441581
5664,0.910226336432
5666,0.786137002532
5678,0.929338928762
5687,0.254506792561
5691,0.694492608667
5694,0.575947359858
5703,0.364020193469
5709,0.210046693347
5711,0.213045010766
5718,0.459724729554
5724,0.757744755333
5725,0.266792473553
5726,0.326627657978
5728,0.802021414207
5753,0.665420409885
5758,0.219169245721
5759,0.227001163849
5766,0.258320833305
5772,0.24488180709
5775,0.282527708188
5780,0.792267287496
5782,0.600169615024
5784,0.587062690617
5804,0.630670197127
5808,0.789090227719
5809,0.381579957705
5815,0.445864179621
5817,0.59253125239
5825,0.49628785023
5833,0.549150703129
5838,0.349860791676
5840,0.50892807795
5846,0.584979445534
5848,0.524123643206
5851,0.790757297727
5867,0.314803394458
5869,0.443375979624
5870,0.393578122955
5871,0.660104175966
5873,0.354342215938
5875,0.352195592693
5876,0.604675285388
5879,0.859833930973
5880,0.382280402876
5881,0.189718584471
5887,0.462319379655
5891,0.615625331137
5893,0.528040893999
5907,0.764518377538
5909,0.247791788518
5915,0.0540247568804
5917,0.513984611852
5918,0.128828969686
5929,0.631583822176
5935,0.788879650946
5938,0.322899008126
5940,0.433026287608
5942,0.145272913946
5950,0.605395891873
5963,0.174889070897
5968,0.529721896669
5969,0.774832078111
5970,0.390069816911
5978,0.398212109737
5987,0.764524871385
5990,0.289137684168
5997,0.872599826203
5998,0.448260659269
6001,0.433385383882
6004,0.598191606992
6005,0.239039851897
6011,0.554066782626
6013,0.713519552755
6029,0.505737297209
6043,0.390064895992
6045,0.17649112625
6049,0.237970100044
6051,0.70237316537
6064,0.519451191692
6066,0.0676367430811
6071,0.848688724488
6078,0.419330264101
6085,0.259784125007
6086,0.717190349288
6095,0.339712469429
6103,0.24867585709
6105,0.301614237022
6106,0.778140708988
6107,0.393594216911
6111,0.71436756263
6114,0.815445438012
6118,0.518962078288
6139,0.0902632314642
6140,0.429864685134
6147,0.61391815386
6153,0.839441177779
6156,0.601352061505
6158,0.346843766223
6163,0.348031326991
6165,0.540934533854
6176,0.581299657574
6178,0.551586951632
6182,0.347405156704
6199,0.178000766935
6207,0.255771500279
6220,0.48181006099
6223,0.381743225116
6227,0.22120332336
6235,0.690880445719
6246,0.535297911121
6259,0.193919824509
6267,0.670091108414
6278,0.824232774791
6287,0.908215389013
6307,0.623525875145
6312,0.833630674411
6314,0.471258611683
6315,0.430767575776
6316,0.10635583851
6321,0.555352552032
6324,0.744575904882
6325,0.964209609687
6332,0.6994584766
6336,0.491248160534
6337,0.564275073153
6341,0.681730327131
6349,0.790795321217
6353,0.34494729278
6362,0.677176885519
6371,0.359754493096
6386,0.186564242624
6387,0.605507596295
6388,0.697653329812
6389,0.742936351689
6391,0.602586847308
6410,0.338597252449
6413,0.350724389093
6421,0.429184528228
6428,0.608379133031
6429,0.49654209818
6433,0.427303464479
6438,0.524646208316
6439,0.596259817411
6442,0.673007813416
6444,0.665788599859
6451,0.771286533967
6456,0.400469099358
6461,0.826463328083
6478,0.517605913331
6483,0.109081871313
6488,0.428266251993
6489,0.641039885603
6498,0.886472437548
6501,0.184315000155
6505,0.534063177854
6513,0.141515763335
6515,0.480781790933
6531,0.673096173467
6562,0.411457282266
6564,0.62785515882
6572,0.819746842353
6574,0.399201841967
6586,0.726007668752
6588,0.181889294332
6601,0.564468675096
6608,0.623239786682
6611,0.137221337817
6614,0.157419306705
6617,0.298341814428
6628,0.474417630051
6632,0.349023472409
6642,0.427829806444
6643,0.865958380482
6660,0.520755056287
6667,0.0395336919366
6671,0.108545228692
6682,0.583619525476
6699,0.780576568419
6702,0.521985707243
6703,0.941139056693
6705,0.303107790175
6707,0.321971161436
6709,0.693643397991
6718,0.209955824871
6720,0.457280601075
6721,0.398609289952
6725,0.205833764512
6726,0.468710668156
6727,0.284465563924
6760,0.426893161029
6788,0.663852517838
6791,0.386984269031
6793,0.0703633534278
6794,0.292885027377
6808,0.450704374769
6809,0.790177192647
6810,0.809999360228
6819,0.666553885785
6820,0.820339719913
6829,0.249157882669
6831,0.227146982128
6833,0.957316016729
6847,0.919451801565
6856,0.698423230859
6858,0.210615861359
6860,0.578894960432
6866,0.527742015288
6871,0.62158245046
6872,0.43416670358
6877,0.490340150027
6878,0.747917706438
6879,0.467463601078
6880,0.676161001907
6886,0.796482883899
6894,0.577298618706
6897,0.260138030312
6906,0.556270866388
6916,0.557743351674
6919,0.688666103069
6939,0.70590399161
6958,0.835965645378
6959,0.55595157901
6967,0.82568428593
6989,0.932735352372
7000,0.502111979766
7004,0.431183399499
7006,0.740987044734
7007,0.426710754918
7008,0.857229547363
7027,0.741027422993
7055,0.676037290248
7059,0.682095442737
7066,0.426939290439
7067,0.567824427006
7073,0.658789070331
7080,0.595478417482
7089,0.480474301854
7099,0.12416408689
7109,0.611575379732
7134,0.5726789574
7138,0.634938555775
7139,0.442307258017
7142,0.25126468162
7151,0.358939765029
7153,0.287221605399
7169,0.317268504601
7185,0.422118286561
7193,0.220265623388
7200,0.914039441454
7216,0.567375736146
7221,0.849988286732
7223,0.64421133666
7236,0.658525477885
7237,0.583877388442
7244,0.331032862286
7245,0.703775252592
7251,0.356559075372
7252,0.770802342518
7264,0.714470587013
7284,0.458848256261
7301,0.605390071108
7304,0.599710052252
7307,0.610328422143
7308,0.420266518132
7315,0.708316537603
7323,0.322839795652
7324,0.287787884374
7326,0.536536231443
7330,0.763475354463
7367,0.735791354092
7371,0.725077425328
7389,0.579010140983
7394,0.281800913924
7404,0.497369644837
7410,0.331683833122
7423,0.0249947784571
7434,0.302211545551
7438,0.248248983149
7449,0.296217646388
7461,0.437381797274
7464,0.732235772174
7465,0.614223189796
7469,0.606826144496
7472,0.666310899741
7474,0.13020168262
7492,0.166806939715
7496,0.681889691821
7499,0.728502055843
7507,0.794554814727
7513,0.725997396995
7515,0.587204688837
7535,0.685159132974
7542,0.604782248912
7568,0.590365566329
7578,0.750277455026
7586,0.892843346033
7587,0.402230664066
7593,0.25114916108
7608,0.742356637955
7613,0.223896084384
7617,0.478246867033
7624,0.743016128231
7627,0.684567255438
7630,0.562344777987
7634,0.276283542714
7644,0.627441634535
7651,0.330359768091
7655,0.531528839814
7659,0.502617759435
7665,0.322293892042
7666,0.871273392182
7675,0.46225445466
7678,0.200803845335
7689,0.227160292975
7695,0.711776707325
7696,0.327754976888
7708,0.0657083821806
7725,0.80387806166
7731,0.37254684825
7737,0.201425606555
7739,0.718885999516
7758,0.60307789889
7763,0.22593646953
7769,0.503807042365
7775,0.640589483733
7783,0.408631048757
7787,0.0990671664316
7788,0.59647075666
7792,0.67094649042
7797,0.747403464524
7798,0.612501323642
7800,0.422561108482
7801,0.652415902011
7806,0.572549070988
7821,0.205585702167
7829,0.686484824103
7834,0.395745777223
7835,0.367230154247
7836,0.304110387409
7848,0.491089580118
7849,0.150613519803
7859,0.610761765578
7861,0.64433719022
7873,0.0399309319346
7874,0.675596427939
7884,0.524268227521
7890,0.817241340035
7891,0.518529435621
7894,0.311588196101
7895,0.208134788146
7910,0.635542772307
7913,0.784466323201
7923,0.780733640426
7929,0.706435818001
7939,0.86034415063
7950,0.48769315496
7960,0.866863338683
7968,0.824632930691
7972,0.681565915321
7974,0.437106246435
7991,0.270823504686
8000,0.523891790404
8001,0.593855418213
8012,0.55231617616
8018,0.105882362639
8019,0.394744931382
8024,0.68166676072
8038,0.815442342409
8043,0.535774510512
8054,0.127182218114
8055,0.202348990319
8056,0.186385103842
8058,0.150194460867
8064,0.132057217509
8073,0.477832551624
8077,0.567878439032
8084,0.79915777575
8086,0.369290063835
8087,0.534098226826
8090,0.544510822336
8097,0.914807308035
8100,0.633542987418
8105,0.644041401538
8110,0.423696115038
8114,0.0687644073075
8116,0.363579179064
8129,0.334867010558
8138,0.119525684773
8142,0.25533475711
8148,0.824108352582
8151,0.572196304473
8161,0.590201513527
8170,0.537911498969
8181,0.584212904284
8182,0.648132689863
8185,0.394501851545
8186,0.701266023165
8189,0.733292924405
8196,0.552646675262
8219,0.316227826898
8230,0.680010588307
8240,0.389619826841
8241,0.157739044227
8246,0.607992309531
8251,0.173618682982
8254,0.13775659605
8258,0.101052757821
8259,0.492240267143
8264,0.779480453928
8275,0.897084587017
8277,0.20587034657
8282,0.474610971098
8283,0.711385808734
8290,0.393714341306
8301,0.878659456429
8310,0.310116109989
8315,0.737672863472
8319,0.204792200198
8322,0.377724466673
8328,0.331157669314
8340,0.542415916981
8346,0.332766321638
8355,0.544129288937
8369,0.413886088182
8376,0.473907308485
8380,0.698850945054
8381,0.289441339289
8382,0.456608876717
8392,0.618261022466
8399,0.377111576584
8402,0.78624015027
8410,0.317796572847
8417,0.883945359459
8418,0.746812214207
8421,0.263670536583
8427,0.513432234384
8448,0.396504688895
8457,0.501653762575
8458,0.307539401257
8465,0.874780685995
8478,0.656059709393
8496,0.194162789154
8505,0.215091628998
8510,0.309087567876
8512,0.820864228766
8515,0.50624085016
8518,0.434194636017
8522,0.28780186299
8527,0.552514092835
8542,0.708234486877
8550,0.646848506309
8558,0.457953823823
8561,0.226176908355
8562,0.425054937424
8566,0.684596675967
8569,0.519851731153
8582,0.185687043903
8588,0.0832647001312
8592,0.0710670232228
8599,0.301770603025
8604,0.555976353437
8606,0.224862186633
8614,0.524082115181
8622,0.492028682384
8623,0.197224204689
8648,0.140836584325
8652,0.13080407484
8661,0.865136859312
8671,0.121834667625
8675,0.359975739972
8679,0.484976746165
8683,0.198230773464
8687,0.636904671663
8710,0.488738524668
8711,0.651673375298
8712,0.524508809043
8715,0.529708033361
8718,0.882098030812
8719,0.932070069389
8720,0.527860376223
8727,0.632846247083
8732,0.700115600061
8738,0.280050094768
8739,0.832779747876
8748,0.205530482918
8753,0.702577448389
8754,0.493739972304
8756,0.590766428943
8759,0.927712127726
8768,0.914390648458
8780,0.837247435274
8787,0.642813092426
8789,0.750205158225
8794,0.542639799864
8802,0.731419706788
8816,0.678839999341
8831,0.648088000477
8833,0.267021320495
8846,0.814386751569
8849,0.422954437722
8850,0.810408897916
8864,0.509957107877
8872,0.80318558399
8875,0.286258016976
8900,0.4939597611
8911,0.412259918093
8923,0.362911204107
8939,0.785822847388
8940,0.220076498105
8951,0.475900427394
8954,0.713171805098
8958,0.286843864246
8960,0.824742182046
8965,0.138893681118
8978,0.505786054539
8980,0.186076596837
8989,0.64023336643
8991,0.845941194722
8997,0.299911755972
9001,0.850179742048
9009,0.20549762524
9016,0.288148208514
9025,0.736310353819
9029,0.223170290555
9031,0.222374233486
9032,0.634724524869
9041,0.572633079128
9043,0.752156436925
9048,0.545317757987
9050,0.441751733634
9054,0.595536466446
9055,0.645819557788
9057,0.354650808447
9065,0.707113524898
9066,0.658083865815
9067,0.235526782597
9069,0.249122008895
9071,0.513910348184
9075,0.248936509544
9077,0.147272114046
9086,0.306059157597
9087,0.816337852841
9092,0.240976281761
9100,0.480321437971
9101,0.280252076368
9105,0.568828281339
9113,0.540783184852
9115,0.411584057273
9117,0.429841133632
9122,0.368379611843
9123,0.31988548724
9128,0.538566715811
9131,0.683951194904
9132,0.769477351469
9138,0.59685754169
9141,0.694677224987
